State,Year,Month,Indicated,Combined_Value
Louisiana,2023,10.0,Anxiety,31.9
Louisiana,2023,10.0,Depression,22.88
Louisiana,2023,11.0,Depression,28.03921568627451
Louisiana,2023,12.0,Depression,22.76422764227642
Louisiana,2024,1.0,Anxiety,21.0
Louisiana,2024,1.0,Depression,4.21
Louisiana,2024,2.0,Anxiety,19.8
Louisiana,2024,2.0,Depression,21.4
Louisiana,2024,3.0,Anxiety,18.9
Louisiana,2024,3.0,Depression,18.4
Louisiana,2024,4.0,Anxiety,20.4
Louisiana,2024,4.0,Depression,19.75
Louisiana,2024,5.0,Anxiety,15.2
Louisiana,2024,5.0,Depression,15.75
Louisiana,2024,6.0,Anxiety,18.4
Louisiana,2024,6.0,Depression,18.0
Louisiana,2024,7.0,Anxiety,19.1
Louisiana,2024,7.0,Depression,17.35
Louisiana,2024,8.0,Anxiety,16.0
Louisiana,2024,8.0,Depression,18.25
Louisiana,2024,10.0,Depression,100.0
Louisiana,2024,11.0,Depression,50.0
Louisiana,2024,12.0,Depression,25.0
Maine,2019,1.0,Depression,20.486815415821503
Maine,2019,2.0,Depression,18.864097363083165
Maine,2019,3.0,Depression,24.022346368715084
Maine,2019,4.0,Depression,21.06741573033708
Maine,2019,5.0,Depression,21.482412060301506
Maine,2019,6.0,Depression,22.253521126760564
Maine,2019,7.0,Depression,22.041259500542886
Maine,2019,8.0,Depression,20.670391061452513
Maine,2019,9.0,Depression,19.952774498229044
Maine,2019,10.0,Depression,21.75141242937853
Maine,2019,11.0,Depression,21.704957678355502
Maine,2019,12.0,Depression,19.82062780269058
Maine,2020,1.0,Depression,20.902612826603324
Maine,2020,2.0,Depression,24.270833333333332
Maine,2020,3.0,Depression,21.49014778325123
Maine,2020,4.0,Anxiety,29.5
Maine,2020,4.0,Depression,23.28382244143033
Maine,2020,5.0,Anxiety,27.3
Maine,2020,5.0,Depression,21.07417638483965
Maine,2020,6.0,Anxiety,29.950000000000003
Maine,2020,6.0,Depression,21.528487482614743
Maine,2020,7.0,Anxiety,31.8
Maine,2020,7.0,Depression,19.737941834451902
Maine,2020,8.0,Anxiety,34.9
Maine,2020,8.0,Depression,21.147476099426385
Maine,2020,9.0,Anxiety,31.5
Maine,2020,9.0,Depression,22.360334001336007
Maine,2020,10.0,Anxiety,36.5
Maine,2020,10.0,Depression,24.07873937677054
Maine,2020,11.0,Anxiety,33.7
Maine,2020,11.0,Depression,22.692401433691757
Maine,2020,12.0,Anxiety,33.8
Maine,2020,12.0,Depression,20.22612440191388
Maine,2021,1.0,Anxiety,34.5
Maine,2021,1.0,Depression,21.44799306243806
Maine,2021,2.0,Anxiety,32.95
Maine,2021,2.0,Depression,25.00890593047035
Maine,2021,3.0,Anxiety,33.4
Maine,2021,3.0,Depression,21.509567966280297
Maine,2021,4.0,Anxiety,23.0
Maine,2021,4.0,Depression,21.006405082212257
Maine,2021,5.0,Anxiety,22.9
Maine,2021,5.0,Depression,23.446827195467424
Maine,2021,6.0,Anxiety,21.85
Maine,2021,6.0,Depression,23.618986254295535
Maine,2021,7.0,Anxiety,30.6
Maine,2021,7.0,Depression,22.433626251390436
Maine,2021,8.0,Anxiety,25.85
Maine,2021,8.0,Depression,25.29809178743962
Maine,2021,9.0,Anxiety,25.099999999999998
Maine,2021,9.0,Depression,23.61983656792646
Maine,2021,10.0,Depression,24.226464779460173
Maine,2021,11.0,Depression,21.534320323014803
Maine,2021,12.0,Anxiety,27.4
Maine,2021,12.0,Depression,20.601069518716578
Maine,2022,1.0,Anxiety,27.9
Maine,2022,1.0,Depression,24.925095862764884
Maine,2022,2.0,Depression,24.97482376636455
Maine,2022,3.0,Anxiety,26.95
Maine,2022,3.0,Depression,21.662734204793033
Maine,2022,4.0,Anxiety,27.2
Maine,2022,4.0,Depression,21.73469387755102
Maine,2022,5.0,Depression,19.750283768444948
Maine,2022,6.0,Anxiety,29.45
Maine,2022,6.0,Depression,23.67980198019802
Maine,2022,7.0,Anxiety,25.6
Maine,2022,7.0,Depression,21.03117994100295
Maine,2022,8.0,Depression,25.219941348973606
Maine,2022,9.0,Anxiety,30.9
Maine,2022,9.0,Depression,24.20666666666667
Maine,2022,10.0,Anxiety,33.3
Maine,2022,10.0,Depression,25.106483516483518
Maine,2022,11.0,Anxiety,25.7
Maine,2022,11.0,Depression,24.89905982905983
Maine,2022,12.0,Anxiety,30.9
Maine,2022,12.0,Depression,24.35288201160542
Maine,2023,1.0,Anxiety,23.3
Maine,2023,1.0,Depression,23.233343982960598
Maine,2023,2.0,Anxiety,30.9
Maine,2023,2.0,Depression,24.42537659327926
Maine,2023,3.0,Anxiety,25.6
Maine,2023,3.0,Depression,23.125510204081635
Maine,2023,4.0,Anxiety,26.4
Maine,2023,4.0,Depression,21.85580137659784
Maine,2023,5.0,Depression,21.608040201005025
Maine,2023,6.0,Anxiety,26.45
Maine,2023,6.0,Depression,25.684218106995885
Maine,2023,7.0,Anxiety,27.4
Maine,2023,7.0,Depression,25.020422960725078
Maine,2023,8.0,Anxiety,27.1
Maine,2023,8.0,Depression,26.72846153846154
Maine,2023,9.0,Anxiety,28.1
Maine,2023,9.0,Depression,24.340109289617487
Maine,2023,10.0,Anxiety,31.1
Maine,2023,10.0,Depression,24.952907231555884
Maine,2023,11.0,Depression,24.15691672401927
Maine,2023,12.0,Depression,23.46125995655322
Maine,2024,1.0,Anxiety,17.8
Maine,2024,1.0,Depression,19.85
Maine,2024,2.0,Anxiety,15.1
Maine,2024,2.0,Depression,16.0
Maine,2024,3.0,Anxiety,19.1
Maine,2024,3.0,Depression,17.95
Maine,2024,4.0,Anxiety,19.6
Maine,2024,4.0,Depression,17.825000000000003
Maine,2024,5.0,Anxiety,17.8
Maine,2024,5.0,Depression,15.75
Maine,2024,6.0,Anxiety,18.5
Maine,2024,6.0,Depression,19.15
Maine,2024,7.0,Anxiety,17.5
Maine,2024,7.0,Depression,17.5
Maine,2024,8.0,Anxiety,18.8
Maine,2024,8.0,Depression,17.05
Maine,2024,10.0,Depression,25.0
Maine,2024,11.0,Depression,0.0
Maine,2024,12.0,Depression,20.0
Maryland,2019,1.0,Depression,21.73913043478261
Maryland,2019,2.0,Depression,15.068493150684931
Maryland,2019,3.0,Depression,15.640839971035481
Maryland,2019,4.0,Depression,15.117521367521366
Maryland,2019,5.0,Depression,16.7000668002672
Maryland,2019,6.0,Depression,15.806805708013172
Maryland,2019,7.0,Depression,15.963060686015831
Maryland,2019,8.0,Depression,14.78201634877384
Maryland,2019,9.0,Depression,15.390121689334288
Maryland,2019,10.0,Depression,14.43217665615142
Maryland,2019,11.0,Depression,18.29268292682927
Maryland,2019,12.0,Depression,16.784313725490197
Maryland,2020,1.0,Depression,33.33333333333333
Maryland,2020,2.0,Depression,16.583982990786676
Maryland,2020,3.0,Depression,14.778167890201086
Maryland,2020,4.0,Anxiety,27.7
Maryland,2020,4.0,Depression,17.37835187474248
Maryland,2020,5.0,Anxiety,27.575000000000003
Maryland,2020,5.0,Depression,18.056866754617417
Maryland,2020,6.0,Anxiety,29.25
Maryland,2020,6.0,Depression,20.176843707713125
Maryland,2020,7.0,Anxiety,31.76666666666667
Maryland,2020,7.0,Depression,19.595642023346304
Maryland,2020,8.0,Anxiety,30.9
Maryland,2020,8.0,Depression,17.52501872659176
Maryland,2020,9.0,Anxiety,30.333333333333332
Maryland,2020,9.0,Depression,19.51386503067485
Maryland,2020,10.0,Anxiety,34.35
Maryland,2020,10.0,Depression,19.839007220216608
Maryland,2020,11.0,Anxiety,35.150000000000006
Maryland,2020,11.0,Depression,21.047595673876874
Maryland,2020,12.0,Anxiety,34.7
Maryland,2020,12.0,Depression,20.915383104125738
Maryland,2021,1.0,Anxiety,33.8
Maryland,2021,1.0,Depression,18.752132132132132
Maryland,2021,2.0,Anxiety,33.05
Maryland,2021,2.0,Depression,19.34766548984996
Maryland,2021,3.0,Anxiety,28.85
Maryland,2021,3.0,Depression,18.3526012793177
Maryland,2021,4.0,Anxiety,25.05
Maryland,2021,4.0,Depression,18.99437636761488
Maryland,2021,5.0,Anxiety,23.3
Maryland,2021,5.0,Depression,17.030799031477
Maryland,2021,6.0,Anxiety,26.15
Maryland,2021,6.0,Depression,18.79657004830918
Maryland,2021,7.0,Anxiety,24.9
Maryland,2021,7.0,Depression,17.744025974025973
Maryland,2021,8.0,Anxiety,26.55
Maryland,2021,8.0,Depression,19.457582938388626
Maryland,2021,9.0,Anxiety,26.3
Maryland,2021,9.0,Depression,18.577596129360835
Maryland,2021,10.0,Depression,17.861975642760484
Maryland,2021,11.0,Depression,15.301530153015303
Maryland,2021,12.0,Anxiety,24.25
Maryland,2021,12.0,Depression,19.54602917341977
Maryland,2022,1.0,Anxiety,25.4
Maryland,2022,1.0,Depression,18.905479744136464
Maryland,2022,2.0,Depression,17.158818834796488
Maryland,2022,3.0,Anxiety,25.05
Maryland,2022,3.0,Depression,19.139062797335875
Maryland,2022,4.0,Anxiety,24.9
Maryland,2022,4.0,Depression,18.522608695652174
Maryland,2022,5.0,Depression,17.846750727449077
Maryland,2022,6.0,Anxiety,28.049999999999997
Maryland,2022,6.0,Depression,21.324166004765686
Maryland,2022,7.0,Anxiety,26.8
Maryland,2022,7.0,Depression,19.7242774566474
Maryland,2022,8.0,Depression,16.216216216216218
Maryland,2022,9.0,Anxiety,29.3
Maryland,2022,9.0,Depression,21.59805314846909
Maryland,2022,10.0,Anxiety,26.0
Maryland,2022,10.0,Depression,21.47572526416907
Maryland,2022,11.0,Anxiety,26.1
Maryland,2022,11.0,Depression,21.009328318108548
Maryland,2022,12.0,Anxiety,24.8
Maryland,2022,12.0,Depression,19.235912806539513
Maryland,2023,1.0,Anxiety,24.5
Maryland,2023,1.0,Depression,20.050756533700138
Maryland,2023,2.0,Anxiety,23.9
Maryland,2023,2.0,Depression,18.99105890138981
Maryland,2023,3.0,Anxiety,27.6
Maryland,2023,3.0,Depression,19.66214285714286
Maryland,2023,4.0,Anxiety,23.9
Maryland,2023,4.0,Depression,18.493023255813956
Maryland,2023,5.0,Depression,18.07598039215686
Maryland,2023,6.0,Anxiety,24.5
Maryland,2023,6.0,Depression,19.353335419274096
Maryland,2023,7.0,Anxiety,26.6
Maryland,2023,7.0,Depression,20.248782687105503
Maryland,2023,8.0,Anxiety,21.4
Maryland,2023,8.0,Depression,17.82584831899922
Maryland,2023,9.0,Anxiety,26.4
Maryland,2023,9.0,Depression,19.818259587020652
Maryland,2023,10.0,Anxiety,25.3
Maryland,2023,10.0,Depression,18.655009721322102
Maryland,2023,11.0,Depression,18.60927152317881
Maryland,2023,12.0,Depression,18.985637342908436
Maryland,2024,1.0,Anxiety,15.6
Maryland,2024,1.0,Depression,14.9
Maryland,2024,2.0,Anxiety,15.5
Maryland,2024,2.0,Depression,14.25
Maryland,2024,3.0,Anxiety,16.1
Maryland,2024,3.0,Depression,15.350000000000001
Maryland,2024,4.0,Anxiety,15.55
Maryland,2024,4.0,Depression,15.525
Maryland,2024,5.0,Anxiety,13.1
Maryland,2024,5.0,Depression,13.600000000000001
Maryland,2024,6.0,Anxiety,17.1
Maryland,2024,6.0,Depression,16.15
Maryland,2024,7.0,Anxiety,16.7
Maryland,2024,7.0,Depression,14.6
Maryland,2024,8.0,Anxiety,14.1
Maryland,2024,8.0,Depression,12.75
Maryland,2024,10.0,Depression,16.666666666666664
Maryland,2024,11.0,Depression,0.0
Maryland,2024,12.0,Depression,11.386138613861387
Massachusetts,2019,1.0,Depression,18.166383701188455
Massachusetts,2019,2.0,Depression,20.406278855032316
Massachusetts,2019,3.0,Depression,22.57217847769029
Massachusetts,2019,4.0,Depression,21.16182572614108
Massachusetts,2019,5.0,Depression,14.899713467048711
Massachusetts,2019,6.0,Depression,19.380888290713326
Massachusetts,2019,7.0,Depression,16.524701873935264
Massachusetts,2019,8.0,Depression,20.545746388443018
Massachusetts,2019,9.0,Depression,17.520661157024794
Massachusetts,2019,10.0,Depression,15.942028985507244
Massachusetts,2019,11.0,Depression,15.994962216624685
Massachusetts,2019,12.0,Depression,18.685121107266436
Massachusetts,2020,1.0,Depression,18.614718614718615
Massachusetts,2020,2.0,Depression,19.040902679830747
Massachusetts,2020,3.0,Depression,16.35036496350365
Massachusetts,2020,4.0,Anxiety,37.0
Massachusetts,2020,4.0,Depression,18.877342549923195
Massachusetts,2020,5.0,Anxiety,27.075
Massachusetts,2020,5.0,Depression,18.789555427251734
Massachusetts,2020,6.0,Anxiety,27.5
Massachusetts,2020,6.0,Depression,14.00364864864865
Massachusetts,2020,7.0,Anxiety,31.8
Massachusetts,2020,7.0,Depression,19.30065693430657
Massachusetts,2020,8.0,Anxiety,31.5
Massachusetts,2020,8.0,Depression,19.955383104125737
Massachusetts,2020,9.0,Anxiety,31.700000000000003
Massachusetts,2020,9.0,Depression,22.79969696969697
Massachusetts,2020,10.0,Anxiety,35.7
Massachusetts,2020,10.0,Depression,22.293235294117647
Massachusetts,2020,11.0,Anxiety,36.0
Massachusetts,2020,11.0,Depression,19.8336531986532
Massachusetts,2020,12.0,Anxiety,37.5
Massachusetts,2020,12.0,Depression,23.192380952380958
Massachusetts,2021,1.0,Anxiety,35.45
Massachusetts,2021,1.0,Depression,21.016229508196723
Massachusetts,2021,2.0,Anxiety,33.9
Massachusetts,2021,2.0,Depression,20.16388007054674
Massachusetts,2021,3.0,Anxiety,28.05
Massachusetts,2021,3.0,Depression,17.894240924092408
Massachusetts,2021,4.0,Anxiety,26.1
Massachusetts,2021,4.0,Depression,20.955425138632165
Massachusetts,2021,5.0,Anxiety,24.4
Massachusetts,2021,5.0,Depression,23.397062146892658
Massachusetts,2021,6.0,Anxiety,22.65
Massachusetts,2021,6.0,Depression,19.51877979568672
Massachusetts,2021,7.0,Anxiety,25.3
Massachusetts,2021,7.0,Depression,21.79024096385542
Massachusetts,2021,8.0,Anxiety,26.299999999999997
Massachusetts,2021,8.0,Depression,21.030815850815852
Massachusetts,2021,9.0,Anxiety,26.96666666666667
Massachusetts,2021,9.0,Depression,21.931494252873563
Massachusetts,2021,10.0,Depression,23.61516034985423
Massachusetts,2021,11.0,Depression,20.925925925925924
Massachusetts,2021,12.0,Anxiety,25.9
Massachusetts,2021,12.0,Depression,21.864741144414168
Massachusetts,2022,1.0,Anxiety,26.7
Massachusetts,2022,1.0,Depression,22.06743801652893
Massachusetts,2022,2.0,Depression,21.54963680387409
Massachusetts,2022,3.0,Anxiety,27.35
Massachusetts,2022,3.0,Depression,22.20814094775213
Massachusetts,2022,4.0,Anxiety,26.9
Massachusetts,2022,4.0,Depression,22.2539469808542
Massachusetts,2022,5.0,Depression,22.34234234234234
Massachusetts,2022,6.0,Anxiety,25.200000000000003
Massachusetts,2022,6.0,Depression,22.256636851520575
Massachusetts,2022,7.0,Anxiety,27.1
Massachusetts,2022,7.0,Depression,23.943452914798204
Massachusetts,2022,8.0,Depression,17.11366538952746
Massachusetts,2022,9.0,Anxiety,29.6
Massachusetts,2022,9.0,Depression,23.060317460317464
Massachusetts,2022,10.0,Anxiety,35.0
Massachusetts,2022,10.0,Depression,23.877464788732397
Massachusetts,2022,11.0,Anxiety,29.1
Massachusetts,2022,11.0,Depression,22.54265372168285
Massachusetts,2022,12.0,Anxiety,27.9
Massachusetts,2022,12.0,Depression,22.821540577716643
Massachusetts,2023,1.0,Anxiety,27.0
Massachusetts,2023,1.0,Depression,21.952026143790853
Massachusetts,2023,2.0,Anxiety,26.7
Massachusetts,2023,2.0,Depression,22.339409368635437
Massachusetts,2023,3.0,Anxiety,27.0
Massachusetts,2023,3.0,Depression,22.82277777777778
Massachusetts,2023,4.0,Anxiety,26.3
Massachusetts,2023,4.0,Depression,23.387848101265824
Massachusetts,2023,5.0,Depression,24.92753623188406
Massachusetts,2023,6.0,Anxiety,27.799999999999997
Massachusetts,2023,6.0,Depression,25.95782449725777
Massachusetts,2023,7.0,Anxiety,25.4
Massachusetts,2023,7.0,Depression,25.37985507246377
Massachusetts,2023,8.0,Anxiety,23.5
Massachusetts,2023,8.0,Depression,23.887027027027028
Massachusetts,2023,9.0,Anxiety,25.3
Massachusetts,2023,9.0,Depression,22.823555166374785
Massachusetts,2023,10.0,Anxiety,31.5
Massachusetts,2023,10.0,Depression,22.340651607298003
Massachusetts,2023,11.0,Depression,22.28506787330317
Massachusetts,2023,12.0,Depression,20.0
Massachusetts,2024,1.0,Anxiety,16.0
Massachusetts,2024,1.0,Depression,15.899999999999999
Massachusetts,2024,2.0,Anxiety,17.1
Massachusetts,2024,2.0,Depression,16.75
Massachusetts,2024,3.0,Anxiety,17.5
Massachusetts,2024,3.0,Depression,16.25
Massachusetts,2024,4.0,Anxiety,17.5
Massachusetts,2024,4.0,Depression,17.025
Massachusetts,2024,5.0,Anxiety,19.0
Massachusetts,2024,5.0,Depression,16.75
Massachusetts,2024,6.0,Anxiety,16.1
Massachusetts,2024,6.0,Depression,3.0600000000000005
Massachusetts,2024,7.0,Anxiety,16.3
Massachusetts,2024,7.0,Depression,16.85
Massachusetts,2024,8.0,Anxiety,18.8
Massachusetts,2024,8.0,Depression,17.8
Massachusetts,2024,10.0,Depression,18.75
Massachusetts,2024,11.0,Depression,9.090909090909092
Massachusetts,2024,12.0,Depression,31.818181818181817
Michigan,2019,1.0,Depression,22.720166753517457
Michigan,2019,2.0,Depression,14.285714285714285
Michigan,2019,3.0,Depression,30.0
Michigan,2019,4.0,Depression,25.167336010709505
Michigan,2019,5.0,Depression,21.01740294511379
Michigan,2019,6.0,Depression,21.875
Michigan,2019,7.0,Depression,19.49778434268833
Michigan,2019,8.0,Depression,21.220159151193634
Michigan,2019,9.0,Depression,20.637732506643047
Michigan,2019,10.0,Depression,21.418439716312058
Michigan,2019,11.0,Depression,24.80916030534351
Michigan,2019,12.0,Depression,41.17647058823529
Michigan,2020,1.0,Depression,19.366197183098592
Michigan,2020,2.0,Depression,17.635467980295566
Michigan,2020,3.0,Depression,18.52198316183349
Michigan,2020,4.0,Anxiety,32.5
Michigan,2020,4.0,Depression,20.285837462834493
Michigan,2020,5.0,Anxiety,28.0
Michigan,2020,5.0,Depression,21.839872173058012
Michigan,2020,6.0,Anxiety,27.975
Michigan,2020,6.0,Depression,16.791071428571428
Michigan,2020,7.0,Anxiety,33.03333333333333
Michigan,2020,7.0,Depression,21.808627450980396
Michigan,2020,8.0,Anxiety,30.6
Michigan,2020,8.0,Depression,23.04969696969697
Michigan,2020,9.0,Anxiety,31.3
Michigan,2020,9.0,Depression,20.974339622641512
Michigan,2020,10.0,Anxiety,31.200000000000003
Michigan,2020,10.0,Depression,18.96935103244838
Michigan,2020,11.0,Anxiety,34.95
Michigan,2020,11.0,Depression,21.78037688442211
Michigan,2020,12.0,Anxiety,40.7
Michigan,2020,12.0,Depression,24.59131147540984
Michigan,2021,1.0,Anxiety,35.75
Michigan,2021,1.0,Depression,23.776823617339314
Michigan,2021,2.0,Anxiety,33.55
Michigan,2021,2.0,Depression,22.214807417974324
Michigan,2021,3.0,Anxiety,31.65
Michigan,2021,3.0,Depression,22.89281758957655
Michigan,2021,4.0,Anxiety,27.200000000000003
Michigan,2021,4.0,Depression,20.762766143106457
Michigan,2021,5.0,Anxiety,22.75
Michigan,2021,5.0,Depression,21.344702970297032
Michigan,2021,6.0,Anxiety,23.75
Michigan,2021,6.0,Depression,22.54756728778468
Michigan,2021,7.0,Anxiety,23.8
Michigan,2021,7.0,Depression,20.105876777251186
Michigan,2021,8.0,Anxiety,26.9
Michigan,2021,8.0,Depression,20.96487804878049
Michigan,2021,9.0,Anxiety,24.866666666666664
Michigan,2021,9.0,Depression,23.54364779874214
Michigan,2021,10.0,Depression,23.456790123456788
Michigan,2021,11.0,Depression,20.793269230769234
Michigan,2021,12.0,Anxiety,27.05
Michigan,2021,12.0,Depression,24.417962962962967
Michigan,2022,1.0,Anxiety,26.9
Michigan,2022,1.0,Depression,23.71983498349835
Michigan,2022,2.0,Depression,20.33639143730887
Michigan,2022,3.0,Anxiety,23.0
Michigan,2022,3.0,Depression,21.806931702344546
Michigan,2022,4.0,Anxiety,27.6
Michigan,2022,4.0,Depression,22.48237424547284
Michigan,2022,5.0,Depression,23.516483516483515
Michigan,2022,6.0,Anxiety,26.6
Michigan,2022,6.0,Depression,23.66696629213483
Michigan,2022,7.0,Anxiety,26.8
Michigan,2022,7.0,Depression,21.45
Michigan,2022,8.0,Depression,19.88472622478386
Michigan,2022,9.0,Anxiety,33.0
Michigan,2022,9.0,Depression,23.315217391304348
Michigan,2022,10.0,Anxiety,29.8
Michigan,2022,10.0,Depression,25.415546772068513
Michigan,2022,11.0,Anxiety,27.7
Michigan,2022,11.0,Depression,23.0947096092925
Michigan,2022,12.0,Anxiety,28.7
Michigan,2022,12.0,Depression,23.150275482093665
Michigan,2023,1.0,Anxiety,28.2
Michigan,2023,1.0,Depression,23.278562037797865
Michigan,2023,2.0,Anxiety,26.4
Michigan,2023,2.0,Depression,22.65229534510433
Michigan,2023,3.0,Anxiety,26.7
Michigan,2023,3.0,Depression,21.657842876165113
Michigan,2023,4.0,Anxiety,27.6
Michigan,2023,4.0,Depression,21.432439024390245
Michigan,2023,5.0,Depression,20.916905444126073
Michigan,2023,6.0,Anxiety,27.8
Michigan,2023,6.0,Depression,23.88777150916784
Michigan,2023,7.0,Anxiety,26.9
Michigan,2023,7.0,Depression,24.620769230769234
Michigan,2023,8.0,Anxiety,22.4
Michigan,2023,8.0,Depression,24.49304812834225
Michigan,2023,9.0,Anxiety,30.1
Michigan,2023,9.0,Depression,26.97874125874126
Michigan,2023,10.0,Anxiety,27.0
Michigan,2023,10.0,Depression,24.806972740315636
Michigan,2023,11.0,Depression,25.847457627118644
Michigan,2023,12.0,Depression,22.533748701973
Michigan,2024,1.0,Anxiety,15.7
Michigan,2024,1.0,Depression,16.15
Michigan,2024,2.0,Anxiety,19.0
Michigan,2024,2.0,Depression,18.35
Michigan,2024,3.0,Anxiety,16.5
Michigan,2024,3.0,Depression,15.35
Michigan,2024,4.0,Anxiety,18.0
Michigan,2024,4.0,Depression,17.6
Michigan,2024,5.0,Anxiety,17.0
Michigan,2024,5.0,Depression,18.8
Michigan,2024,6.0,Anxiety,18.3
Michigan,2024,6.0,Depression,18.0
Michigan,2024,7.0,Anxiety,19.1
Michigan,2024,7.0,Depression,17.1
Michigan,2024,8.0,Anxiety,18.4
Michigan,2024,8.0,Depression,19.4
Michigan,2024,10.0,Depression,33.33333333333333
Michigan,2024,11.0,Depression,40.0
Michigan,2024,12.0,Depression,27.47747747747748
Minnesota,2019,1.0,Depression,18.473138548539115
Minnesota,2019,2.0,Depression,19.023569023569024
Minnesota,2019,3.0,Depression,20.35323801513877
Minnesota,2019,4.0,Depression,21.537086684539766
Minnesota,2019,5.0,Depression,20.059880239520957
Minnesota,2019,6.0,Depression,17.92452830188679
Minnesota,2019,7.0,Depression,20.954598370197903
Minnesota,2019,8.0,Depression,19.187898089171977
Minnesota,2019,9.0,Depression,20.88550983899821
Minnesota,2019,10.0,Depression,19.974059662775616
Minnesota,2019,11.0,Depression,22.33115468409586
Minnesota,2019,12.0,Depression,20.18348623853211
Minnesota,2020,1.0,Depression,21.183953033268104
Minnesota,2020,2.0,Depression,21.30081300813008
Minnesota,2020,3.0,Depression,20.757180156657963
Minnesota,2020,4.0,Anxiety,28.5
Minnesota,2020,4.0,Depression,19.329172102358253
Minnesota,2020,5.0,Anxiety,25.075
Minnesota,2020,5.0,Depression,20.9456015037594
Minnesota,2020,6.0,Anxiety,26.4
Minnesota,2020,6.0,Depression,21.09005617977528
Minnesota,2020,7.0,Anxiety,29.100000000000005
Minnesota,2020,7.0,Depression,22.8337216828479
Minnesota,2020,8.0,Anxiety,28.6
Minnesota,2020,8.0,Depression,21.275270506108207
Minnesota,2020,9.0,Anxiety,26.366666666666664
Minnesota,2020,9.0,Depression,22.16742782152231
Minnesota,2020,10.0,Anxiety,29.75
Minnesota,2020,10.0,Depression,23.698614402917052
Minnesota,2020,11.0,Anxiety,36.0
Minnesota,2020,11.0,Depression,23.98531746031746
Minnesota,2020,12.0,Anxiety,31.7
Minnesota,2020,12.0,Depression,22.391031175059954
Minnesota,2021,1.0,Anxiety,31.450000000000003
